241, 1037.55, 1037.55, 297893.00
242, 1037.55, 1037.55, 298139.00
242, 1037.55, 1037.55, 298256.00
243, 1037.55, 1037.55, 298099.00
244, 1037.55, 1037.55, 298031.00
245, 1037.55, 1037.55, 298004.00
246, 1037.55, 1037.55, 298039.00
246, 1037.55, 1037.55, 298076.00
247, 1037.55, 1037.55, 298088.00
248, 1037.55, 1037.55, 298084.00
249, 1037.55, 1037.55, 298117.00
250, 1037.55, 1037.55, 298011.00
250, 1037.55, 1037.55, 298047.00
251, 1037.55, 1037.55, 297940.00
252, 1037.55, 1037.55, 298208.00
253, 1037.55, 1037.55, 298104.00
254, 1037.55, 1037.55, 298118.00
254, 1037.55, 1037.55, 298092.00
255, 1037.55, 1037.55, 298336.00
256, 1037.55, 1037.55, 303960.00
257, 1037.55, 1037.55, 323076.00
258, 1037.55, 1037.55, 273568.00
258, 1037.55, 1037.55, 301528.00
259, 1037.55, 1037.55, 300195.00
260, 1037.55, 1037.55, 381899.00
261, 1037.55, 1037.55, 317169.00
262, 1037.55, 1037.55, 313984.00
262, 1037.55, 1037.55, 314443.00
263, 1037.55, 1037.55, 314108.00
264, 1037.55, 1037.55, 322076.00
265, 1037.55, 1037.55, 321607.00
266, 1037.55, 1037.55, 321981.00
266, 1037.55, 1037.55, 322039.00
267, 1037.55, 1037.55, 323129.00
268, 1037.55, 1037.55, 322825.00
269, 1037.55, 1037.55, 322883.00
270, 1037.55, 1037.55, 322587.00
270, 1037.55, 1037.55, 322917.00
271, 1037.55, 1037.55, 322752.00
272, 1037.55, 1037.55, 328471.00
273, 1037.55, 1037.55, 322164.00
274, 1037.55, 1037.55, 322765.00
274, 1037.55, 1037.55, 322584.00
275, 1037.55, 1037.55, 322666.00
276, 1037.55, 1037.55, 322866.00
277, 1037.55, 1037.55, 322924.00
278, 1037.55, 1037.55, 322851.00
278, 1037.55, 1037.55, 322859.00
279, 1037.55, 1037.55, 322807.00
280, 1037.55, 1037.55, 321660.00
281, 1037.55, 1037.55, 322991.00
282, 1037.55, 1037.55, 322449.00
282, 1037.55, 1037.55, 323444.00
283, 1037.55, 1037.55, 323753.00
284, 1037.55, 1037.55, 323562.00
285, 1037.55, 1037.55, 323547.00
286, 1037.55, 1037.55, 323312.00
286, 1037.55, 1037.55, 322661.00
287, 1037.55, 1037.55, 322581.00
288, 1037.55, 1037.55, 322727.00
289, 1037.55, 1037.55, 322755.00
290, 1037.55, 1037.55, 322996.00
290, 1037.55, 1037.55, 323169.00
291, 1037.55, 1037.55, 323065.00
292, 1037.55, 1037.55, 323119.00
293, 1037.55, 1037.55, 323211.00
294, 1037.55, 1037.55, 323147.00
294, 1037.55, 1037.55, 323200.00
295, 1037.55, 1037.55, 322970.00
296, 1037.55, 1037.55, 323036.00
297, 1037.55, 1037.55, 322999.00
298, 1037.55, 1037.55, 322984.00
298, 1037.55, 1037.55, 322997.00
299, 1037.55, 1037.55, 323133.00
300, 1037.55, 1037.55, 323115.00
301, 1037.55, 1037.55, 323010.00
302, 1037.55, 1037.55, 323123.00
302, 1037.55, 1037.55, 323181.00
303, 1037.55, 1037.55, 323196.00
304, 1037.55, 1037.55, 323442.00
305, 1037.55, 1037.55, 325006.00
306, 1037.55, 1037.55, 325381.00
306, 1037.55, 1037.55, 325612.00
307, 1037.55, 1037.55, 325489.00
308, 1037.55, 1037.55, 325929.00
309, 1037.55, 1037.55, 326236.00
310, 1037.55, 1037.55, 325802.00
310, 1037.55, 1037.55, 326841.00
311, 1037.55, 1037.55, 328246.00
312, 1037.55, 1037.55, 328143.00
313, 1037.55, 1037.55, 328454.00
314, 1037.55, 1037.55, 328504.00
315, 1037.55, 1037.55, 328316.00
315, 1037.55, 1037.55, 328279.00
316, 1037.55, 1037.55, 329261.00
317, 1037.55, 1037.55, 330636.00
318, 1037.55, 1037.55, 330841.00
319, 1037.55, 1037.55, 330241.00
319, 1037.55, 1037.55, 329508.00
320, 1037.55, 1037.55, 330943.00
321, 1037.55, 1037.55, 330944.00
322, 1037.55, 1037.55, 332075.00
323, 1037.55, 1037.55, 332350.00
323, 1037.55, 1037.55, 332260.00
324, 1037.55, 1037.55, 332499.00
325, 1037.55, 1037.55, 332812.00
326, 1037.55, 1037.55, 333806.00
327, 1037.55, 1037.55, 334887.00
327, 1037.55, 1037.55, 335071.00
328, 1037.55, 1037.55, 334473.00
329, 1037.55, 1037.55, 334963.00
330, 1037.55, 1037.55, 335721.00
331, 1037.55, 1037.55, 336930.00
331, 1037.55, 1037.55, 336934.00
332, 1037.55, 1037.55, 336703.00
333, 1037.55, 1037.55, 337010.00
334, 1037.55, 1037.55, 337207.00
335, 1037.55, 1037.55, 337444.00
335, 1037.55, 1037.55, 338449.00
336, 1037.55, 1037.55, 338592.00
337, 1037.55, 1037.55, 338579.00
338, 1037.55, 1037.55, 338623.00
339, 1037.55, 1037.55, 341062.00
339, 1037.55, 1037.55, 339944.00
340, 1037.55, 1037.55, 340559.00
341, 1037.55, 1037.55, 340554.00
342, 1037.55, 1037.55, 340846.00
343, 1037.55, 1037.55, 341614.00
343, 1037.55, 1037.55, 341671.00
344, 1037.55, 1037.55, 340839.00
345, 1037.55, 1037.55, 343002.00
346, 1037.55, 1037.55, 342746.00
347, 1037.55, 1037.55, 342562.00
347, 1037.55, 1037.55, 344057.00
348, 1037.55, 1037.55, 344213.00
349, 1037.55, 1037.55, 344111.00
350, 1037.55, 1037.55, 344131.00
351, 1037.55, 1037.55, 345009.00
351, 1037.55, 1037.55, 345571.00
352, 1037.55, 1037.55, 345508.00
353, 1037.55, 1037.55, 345581.00
354, 1037.55, 1037.55, 346742.00
355, 1037.55, 1037.55, 346921.00
355, 1037.55, 1037.55, 346495.00
356, 1037.55, 1037.55, 347845.00
357, 1037.55, 1037.55, 347912.00
358, 1037.55, 1037.55, 347703.00
359, 1037.55, 1037.55, 348773.00
359, 1037.55, 1037.55, 348946.00
360, 1037.55, 1037.55, 348926.00
361, 1037.55, 1037.55, 349219.00
362, 1037.55, 1037.55, 349969.00
363, 1037.55, 1037.55, 350132.00
363, 1037.55, 1037.55, 350390.00
364, 1037.55, 1037.55, 351375.00
365, 1037.55, 1037.55, 351551.00
366, 1037.55, 1037.55, 351653.00
367, 1037.55, 1037.55, 351991.00
367, 1037.55, 1037.55, 352762.00
368, 1037.55, 1037.55, 353453.00
369, 1037.55, 1037.55, 353481.00
370, 1037.55, 1037.55, 353303.00
371, 1037.55, 1037.55, 354172.00
371, 1037.55, 1037.55, 354731.00
372, 1037.55, 1037.55, 354710.00
373, 1037.55, 1037.55, 354897.00
374, 1037.55, 1037.55, 355309.00
375, 1037.55, 1037.55, 355259.00
375, 1037.55, 1037.55, 355076.00
376, 1037.55, 1037.55, 355968.00
377, 1037.55, 1037.55, 356571.00
378, 1037.55, 1037.55, 356758.00
379, 1037.55, 1037.55, 356853.00
379, 1037.55, 1037.55, 357150.00
380, 1037.55, 1037.55, 357984.00
381, 1037.55, 1037.55, 358362.00
382, 1037.55, 1037.55, 358613.00
383, 1037.55, 1037.55, 358628.00
383, 1037.55, 1037.55, 359528.00
